stamp,x,y,yaw
1518633594.8632762432,-730.6318925819,-381.9009597190,-2.7402665786
1518633595.9103345871,-733.1385075415,-383.1935345843,-2.5660501567
1518633596.9901099205,-735.2608099857,-385.0181071688,-2.2837048778
1518633598.0199043751,-736.6892886043,-387.3492629668,-1.9538843372
1518633599.0968961716,-737.2534459100,-390.3531284154,-1.6100725360
1518633600.1436605453,-737.0459135205,-393.6119689386,-1.4366399570
1518633601.1767547131,-736.4776736565,-396.6834412849,-1.3638773851
1518633602.1992130280,-735.8121234560,-399.8256013344,-1.3558284496
1518633603.2256007195,-734.9207009133,-403.6553883987,-1.3388747901
1518633604.2266221046,-733.8313791023,-408.3448233806,-1.3434820124
1518633605.2959806919,-732.4285348528,-414.4931628238,-1.3395534004
1518633606.3393185139,-730.8082145602,-421.4933932847,-1.3330241206
1518633607.3663146496,-728.8858316951,-429.2574446542,-1.3179819213
1518633608.4359571934,-726.7094156544,-437.9253810136,-1.3152616115
1518633609.4987218380,-724.5701937864,-446.6334364111,-1.3211403915
1518633610.5502605438,-722.4609198787,-455.1330786200,-1.3168909039
1518633611.5839109421,-720.3778077127,-463.3778261733,-1.3208074510
1518633612.6051802635,-718.3861533547,-471.4418156636,-1.3210029462
1518633613.6355862617,-716.4039188971,-479.4775019634,-1.3267592005
1518633614.6953318119,-714.4742282808,-487.7312403124,-1.3358364010
1518633615.7605929375,-712.5718295943,-496.0416670528,-1.3392505691
1518633616.7827498913,-710.6424189896,-503.9919493415,-1.3280783690
1518633617.8374674320,-708.5224625010,-512.1476678640,-1.3215829139
1518633618.8377454281,-706.5012976807,-519.8772963039,-1.3261835978
1518633619.8377106190,-704.5970483908,-527.6296894441,-1.3408106544
1518633620.8918459415,-702.6609054256,-535.6597045810,-1.3371711279
1518633621.9739463329,-700.8247540770,-542.9629591785,-1.3328758252
1518633623.0423152447,-699.3072251199,-549.2340561352,-1.3486018585
1518633624.0323500633,-698.1722403035,-554.2475969349,-1.3575808161
1518633625.0860302448,-697.0439141368,-559.1698519936,-1.3505104621
1518633626.1329255104,-695.9291797249,-564.2147933139,-1.3525505331
1518633627.1516060829,-694.6587318099,-569.7963658178,-1.3387836845
1518633628.1768245697,-693.0946492458,-576.2652321306,-1.3261168758
1518633629.2085735798,-691.2179406447,-583.7607302965,-1.3207726358
1518633630.2078039646,-689.2638320304,-591.4846448437,-1.3200080237
1518633631.2085454464,-687.5615893073,-598.3099605942,-1.3344259827
1518633632.2300722599,-686.2485823425,-604.2905391763,-1.3578509733
1518633633.2537119389,-685.1596812443,-609.3607901782,-1.3567725775
1518633634.2535727024,-684.2715630787,-613.4307078009,-1.3557155364
1518633635.2538261414,-683.5784913942,-616.6555270884,-1.3602210161
1518633636.2887918949,-682.9922313488,-619.4682548827,-1.3623394524
1518633637.3601377010,-682.3614766976,-622.3977523277,-1.3473617279
1518633638.4045195580,-681.6536484023,-625.3030426805,-1.3108692264
1518633639.4710433483,-680.7910251973,-628.2907486438,-1.2562039561
1518633640.4960861206,-679.6595894794,-631.1478186877,-1.1061923270
1518633641.5375440121,-677.9430595146,-633.6593336758,-0.8338432811
1518633642.5607414246,-675.7610517931,-635.4471043399,-0.5325400467
1518633643.6129052639,-673.8580126843,-636.2097279996,-0.2652598943
1518633644.6874830723,-672.7690184929,-636.4529932041,-0.1681873491
1518633645.7133588791,-672.0618180049,-636.5661041887,-0.1423532626
1518633646.7691586018,-670.8852442877,-636.7092560171,-0.0808798891
1518633647.8179078102,-669.9213786782,-636.7666965965,-0.0308026708
1518633648.8456642628,-669.1726715726,-636.7756791386,0.0299190738
1518633649.8436176777,-669.1805119097,-636.7805700456,0.0286768270
1518633650.8575315475,-669.2135141083,-636.7860610483,0.0277998423
1518633651.8651034832,-669.2260791748,-636.7883283534,0.0275799324
1518633652.8646872044,-669.2453128848,-636.7920974190,0.0273994562
1518633653.8650534153,-669.2599546989,-636.7955633017,0.0273104694
1518633654.8673439026,-669.2711432947,-636.7984225416,0.0272781932
1518633655.8653521538,-668.7173796696,-636.7703241355,0.0809458217
1518633656.8720843792,-666.1042173818,-636.2842786891,0.2818301378
1518633657.8862447739,-662.9383498948,-634.9127624083,0.5204140484
1518633658.9320929050,-659.5116061905,-632.7405610022,0.5724129137
1518633659.9318599701,-656.2337189179,-630.6934830766,0.5424242889
1518633660.9646861553,-652.8484608757,-628.7256676131,0.5223297872
1518633662.0019690990,-649.3809447295,-626.5275796994,0.6190017688
1518633663.0523717403,-646.1207159270,-624.0356569300,0.6781836512
1518633664.1118998528,-643.2394343229,-621.6188772779,0.7151204057
1518633665.1387665272,-640.3986759003,-619.2115064688,0.6757768170
1518633666.1625518799,-637.0916878745,-616.8578841229,0.6037007233
1518633667.2297468185,-633.3875314892,-614.2352049307,0.6334395443
1518633668.2735848427,-629.5476422275,-611.4463813958,0.6265140561
1518633669.2821736336,-625.5861674954,-608.6503499633,0.6147989830
1518633670.3379132748,-621.1394607483,-605.6191316069,0.6070632746
1518633671.4045414925,-616.3754663460,-602.3889960588,0.6071801073
1518633672.4630374908,-611.4828029629,-599.2140895846,0.5725661349
1518633673.4894814491,-606.3231160059,-596.1763587567,0.5451169112
1518633674.5264761448,-600.7324150862,-592.9229532128,0.5571524542
1518633675.5269320011,-594.9886510291,-589.2159978509,0.6005384868
1518633676.5939323902,-588.2474524474,-584.6914334993,0.6014995181
1518633677.5979187489,-581.3831537319,-580.0854365265,0.6058725226
1518633678.6568260193,-574.0970801309,-575.1128968727,0.5975739909
1518633679.7001874447,-566.9624257375,-570.3606541286,0.5883005756
1518633680.7451891899,-559.8263001284,-565.7055817047,0.5876003281
1518633681.7750551701,-552.8602814985,-561.0475240985,0.6101290473
1518633682.8328282833,-545.7479166793,-556.3935476847,0.5684672121
1518633683.8716726303,-538.9679088697,-552.1099021908,0.5591271075
1518633684.9555010796,-532.2503049752,-547.8836173891,0.5663397126
1518633685.9820091724,-526.4105509598,-544.0378069184,0.6000972215
1518633687.0313384533,-520.6836031894,-540.1185442837,0.5979764503
1518633688.0345315933,-516.4017938618,-537.4167707704,0.5660081435
1518633689.0546116829,-512.3762218982,-534.8769178890,0.5700090757
1518633690.1087863445,-508.1971110308,-532.1255336561,0.5956106761
1518633691.1387093067,-504.2797287106,-529.4095539183,0.6041704554
1518633692.2044034004,-500.0552746688,-526.7779541603,0.5593150577
1518633693.2485721111,-495.6663860719,-524.0225037263,0.5843731462
1518633694.2796320915,-491.1769754712,-520.9613136832,0.5994065202
1518633695.3387391567,-485.8615292965,-517.3910557647,0.5808652527
1518633696.3831548691,-479.7161102896,-513.4447229275,0.5783972827
1518633697.4641239643,-472.5400444203,-508.7084530875,0.5886973837
1518633698.4915282726,-465.4323402271,-503.9328336343,0.5950788545
1518633699.5162668228,-458.3890106261,-499.2113030870,0.5878745218
1518633700.6008167267,-451.0004054073,-494.3849311271,0.5710130385
1518633701.6284317970,-443.8867349673,-489.9406933469,0.5675738048
1518633702.6924171448,-436.6512930908,-485.4028595528,0.5686636133
1518633703.7489900589,-429.6449499691,-480.8262886287,0.5836277227
1518633704.8231165409,-422.5014744046,-476.0346654508,0.5964902630
1518633705.8216969967,-415.8574789195,-471.5727242459,0.5883838689
1518633706.8684902191,-408.9089081099,-466.8845561351,0.5974005532
1518633707.9054696560,-401.9919500570,-462.2550344672,0.5901910955
1518633708.9806921482,-394.7727992155,-457.5600932356,0.5827968043
1518633710.0282208920,-387.7417507952,-452.9909813070,0.5840407070
1518633711.0748198032,-380.7332249187,-448.4192628464,0.5855171157
1518633712.1235377789,-373.7212097470,-443.8384982633,0.5851360957
1518633713.1441340446,-366.9690255824,-439.3935672846,0.5828171602
1518633714.2196795940,-359.7687537809,-434.7982018620,0.5709890330
1518633715.2653784752,-352.7660291295,-430.3280891683,0.5740561909
1518633716.3020243645,-345.8037414992,-425.8596649278,0.5791414364
1518633717.3835771084,-338.5817805775,-421.1144000736,0.5952619978
1518633718.4512927532,-331.5334065726,-416.2809580744,0.6104032423
1518633719.4782230854,-324.8223114545,-411.5634336756,0.6120619529
1518633720.4774205685,-318.2205855622,-407.1512112919,0.5928904990
1518633721.5446693897,-311.1737360406,-402.4364583702,0.5969951346
1518633722.5753598213,-304.3441685310,-397.9020945616,0.5814986325
1518633723.6383991241,-297.2214358199,-393.2933657631,0.5695005561
1518633724.7066495419,-290.0338492895,-388.7218749914,0.5675348427
1518633725.7315850258,-283.1524895453,-384.3061924009,0.5739628713
1518633726.7570140362,-276.2817151441,-379.8030497123,0.5802925135
1518633727.8199987411,-269.2059237472,-375.1553012928,0.5837731848
1518633728.8683140278,-262.1796266227,-370.5984928964,0.5783846478
1518633729.9667630196,-254.7995693958,-365.8623587465,0.5759434433
1518633730.9672503471,-248.1058866344,-361.4816415645,0.5839223966
1518633732.0535237789,-240.8724322868,-356.7521364557,0.5852077239
1518633733.0915653706,-233.9522949275,-352.2482430048,0.5828276846
1518633734.1202585697,-227.0164350324,-347.8823190954,0.5542224152
1518633735.2123668194,-219.4594256776,-343.5238462240,0.5126334422
1518633736.2729251385,-212.1291838015,-339.3747589817,0.5700808767
1518633737.3410587311,-205.1885356043,-334.4804063889,0.6343818365
1518633738.3640804291,-198.4357286709,-329.9192941422,0.5675292267
1518633739.4180619717,-191.3224887431,-325.5900082749,0.5622152196
1518633740.4790637493,-185.0528692692,-321.3884773844,0.6366006888
1518633741.5167298317,-179.6331546020,-316.9246143532,0.7503777547
1518633742.5428981781,-174.5147789379,-311.6144288390,0.8565318512
1518633743.6059122086,-169.1339695761,-305.3334874903,0.8540156695
1518633744.6679892540,-163.2571733017,-299.1120877996,0.7772093204
1518633745.6883878708,-157.1655269425,-293.4257025901,0.7363801528
1518633746.7344777584,-150.7523436340,-287.8128898878,0.7208838156
1518633747.7928259373,-144.3044640569,-282.1598107467,0.7258386207
1518633748.8259057999,-137.9758462259,-276.6736201841,0.7220306028
1518633749.8910961151,-131.4564089211,-271.0220358933,0.7278956543
1518633750.9124889374,-125.3480677480,-265.5009621426,0.7442462480
1518633751.9729502201,-119.0468105315,-259.7262271594,0.7474613166
1518633752.9982526302,-112.9466832606,-254.2610473301,0.7367415458
1518633754.0155346394,-107.4460830130,-249.1792219902,0.7468771850
1518633755.0595633984,-102.3727851276,-244.7814397341,0.6943279733
1518633756.1423089504,-97.6570226095,-241.0485297676,0.6923696597
1518633757.1640708447,-94.0652695510,-237.9677234966,0.7273823689
1518633758.2032110691,-91.1052709862,-235.4410064642,0.7017054798
1518633759.2035825253,-88.7790580129,-233.4028058038,0.7452242698
1518633760.2266342640,-86.8558865579,-231.4041486851,0.8747524865
1518633761.2518103123,-85.3901719952,-229.2106636940,1.1094309550
1518633762.2500631809,-84.5816706955,-226.7656231685,1.3972203763
1518633763.2996394634,-84.4812906371,-223.8915035884,1.6442754326
1518633764.3523418903,-85.1580685221,-220.7564004626,1.9074920430
1518633765.4168624878,-86.5307973194,-217.8169542601,2.0988475832
1518633766.4526779652,-88.2008902198,-215.3735659820,2.2382336657
1518633767.5134611130,-90.4572520619,-213.0411497998,2.3737211347
1518633768.4870409966,-92.8548509055,-210.7205528753,2.3787528341
1518633769.5453813076,-95.9267579542,-207.7941441147,2.3752522431
1518633770.5457942486,-99.3701861589,-204.3902258057,2.3725706017
1518633771.5455288887,-103.3992334857,-200.3987711364,2.3478972899
1518633772.5685997009,-108.0774643359,-195.6597360125,2.3445623522
1518633773.5680480003,-112.7489814138,-191.3830060016,2.4084067628
1518633774.6170613766,-116.8605875885,-186.9701897766,2.2846934178
1518633775.6887955666,-120.3204450968,-182.8096595970,2.2864930799
1518633776.7085673809,-122.4979015221,-180.5360489836,2.3846630177
1518633777.7583632469,-124.5165083936,-178.6449539407,2.4267018395
1518633778.8190546036,-126.6400747856,-176.8460448390,2.4450685053
1518633779.8197834492,-128.7666091844,-175.0048726980,2.4001479535
1518633780.8201317787,-131.1301126116,-172.5434667819,2.3013445206
1518633781.8819687366,-133.9991116643,-169.0006331404,2.2418714771
1518633782.9356994629,-137.5165898525,-164.6843646590,2.2666544720
1518633783.9837994576,-141.5754744898,-159.6394047735,2.2580881699
1518633785.0287270546,-145.6932322117,-154.7591386587,2.2954417367
1518633786.0724751949,-150.1805997399,-149.6918535007,2.2923119816
1518633787.1453225613,-154.7709283613,-144.2549425730,2.2676347310
1518633788.1798324585,-158.9621303066,-139.0667372124,2.2273627453
1518633789.2314441204,-162.3619913430,-134.5192912714,2.2041669839
1518633790.2631540298,-164.7501536003,-131.1724912300,2.1986237887
1518633791.2841515541,-166.3465811112,-128.9019482264,2.1808637494
1518633792.3073503971,-167.2933973374,-127.4242215779,2.1321083232
1518633793.3536677361,-168.0771200506,-126.0310393078,2.0281099552
1518633794.4087018967,-168.5064182601,-124.9080305287,1.8644748093
1518633795.4085934162,-168.6052644752,-124.5430485347,1.8024248118
