stamp,x,y,yaw
1518461842.7752988338,-1828.8363744106,-580.3012919288,0.7277958112
1518461842.9754312038,-1828.1236682699,-579.6668631904,0.7267004893
1518461843.1753201485,-1827.4105310221,-579.0327851108,0.7272206652
1518461843.3752903938,-1826.6986176667,-578.3981153612,0.7282797641
1518461843.5760257244,-1825.9867523846,-577.7634833115,0.7276049458
1518461843.7753300667,-1825.2808263604,-577.1352593910,0.7272413577
1518461843.9750397205,-1824.5750191420,-576.5070617938,0.7274512856
1518461844.1749734879,-1823.8712451009,-575.8790666932,0.7293689598
1518461844.3753709793,-1823.1695684140,-575.2514484724,0.7298454500
1518461844.5753979683,-1822.4709248671,-574.6257821732,0.7311655804
1518461844.7755315304,-1821.7742820501,-573.9995101892,0.7332984823
1518461844.9756615162,-1821.0818855604,-573.3740866525,0.7361335967
1518461845.1757133007,-1820.3937532329,-572.7495704161,0.7379336961
1518461845.3753292561,-1819.7108158053,-572.1271574318,0.7404907530
1518461845.5746874809,-1819.0334685722,-571.5079382126,0.7407232602
1518461845.7749881744,-1818.3569587654,-570.8878310120,0.7435452826
1518461845.9752328396,-1817.6860108342,-570.2691218392,0.7458751869
1518461846.1748430729,-1817.0197039800,-569.6529397741,0.7468095344
1518461846.3756787777,-1816.3520817083,-569.0357298485,0.7455614194
1518461846.5749657154,-1815.6931016364,-568.4274097330,0.7466736315
1518461846.7762649059,-1815.0327348561,-567.8109507778,0.7523652210
1518461846.9754395485,-1814.3826092697,-567.2046181353,0.7502715978
1518461847.1749551296,-1813.7338032829,-566.5983419891,0.7500973069
1518461847.3757035732,-1813.0979638937,-566.0003544565,0.7618604788
1518461847.5757179260,-1812.4625649297,-565.3940972252,0.7613297598
1518461847.7756743431,-1811.8351431166,-564.7950003075,0.7651835163
1518461847.9755311012,-1811.2187744345,-564.1984761805,0.7726354019
1518461848.1757333279,-1810.6099687959,-563.6024087045,0.7767560474
1518461848.3751432896,-1810.0137690792,-563.0147807060,0.7797286697
1518461848.5747926235,-1809.4270599808,-562.4327148314,0.7832601303
1518461848.7753071785,-1808.8465488563,-561.8520057201,0.7885390201
1518461848.9749968052,-1808.2777803284,-561.2757602319,0.7950163440
1518461849.1756062508,-1807.7169828729,-560.7008270463,0.8001662835
1518461849.3746857643,-1807.1722291108,-560.1371321440,0.8054416261
1518461849.5756859779,-1806.6376855526,-559.5763604048,0.8136615329
1518461849.7747077942,-1806.1225829967,-559.0268021734,0.8216910054
1518461849.9748978615,-1805.6213034781,-558.4816863410,0.8330837895
1518461850.1755917072,-1805.1310346279,-557.9415870042,0.8345034906
1518461850.3756892681,-1804.6525074719,-557.4132964192,0.8349789672
1518461850.5746915340,-1804.1885959645,-556.9013277836,0.8331479114
1518461850.7748451233,-1803.7325456154,-556.4033295984,0.8246362477
1518461850.9752061367,-1803.2853058449,-555.9261884145,0.8090743952
1518461851.1756844521,-1802.8419893852,-555.4718080698,0.7854938761
1518461851.3748347759,-1802.4027602913,-555.0454665264,0.7549023571
1518461851.5756785870,-1801.9558459158,-554.6397449714,0.7188303943
1518461851.7755892277,-1801.5046452283,-554.2613181507,0.6760372512
1518461851.9748599529,-1801.0471303520,-553.9100919125,0.6336073261
1518461852.1751508713,-1800.5791713616,-553.5817019031,0.5906763700
1518461852.3753147125,-1800.1045886057,-553.2774777893,0.5494703889
1518461852.5749394894,-1799.6269639490,-552.9965144026,0.5133952751
1518461852.7748272419,-1799.1425201288,-552.7346162254,0.4788371790
1518461852.9749772549,-1798.6582173413,-552.4916142887,0.4533555519
1518461853.1754028797,-1798.1766469029,-552.2616428807,0.4387923789
1518461853.3750383854,-1797.7088270276,-552.0455977268,0.4274317039
1518461853.5754587650,-1797.2494768182,-551.8363690363,0.4273173116
1518461853.7755658627,-1796.8004569343,-551.6303436815,0.4346280992
1518461853.9750950336,-1796.3620158798,-551.4245524206,0.4433445382
1518461854.1750550270,-1795.9323401788,-551.2164305742,0.4596074909
1518461854.3753764629,-1795.5149821492,-551.0030456664,0.4855863715
1518461854.5750670433,-1795.1217107469,-550.7886690059,0.5125361592
1518461854.7749381065,-1794.7566818019,-550.5758642703,0.5461797784
1518461854.9755396843,-1794.4284826158,-550.3672500600,0.5876348966
1518461855.1756122112,-1794.1633852067,-550.1892860699,0.5954486747
1518461855.3750495911,-1793.9362443355,-550.0339352500,0.6052268721
1518461855.5749995708,-1793.7555643089,-549.9081609797,0.6099777398
1518461855.7747311592,-1793.6056331196,-549.8012145833,0.6277477872
1518461855.9757018089,-1793.4769187006,-549.7059348972,0.6462499370
1518461856.1750497818,-1793.3645023179,-549.6194968797,0.6638296801
1518461856.3753290176,-1793.2731752186,-549.5473262292,0.6737375526
1518461856.5752675533,-1793.2204311591,-549.5054343196,0.6723336418
1518461856.7750339508,-1793.2062893187,-549.4940375587,0.6750296145
1518461856.9748766422,-1793.2062891402,-549.4940376374,0.6750253290
1518461857.1752133369,-1793.2062889132,-549.4940377375,0.6750198798
1518461857.3756773472,-1793.2062888116,-549.4940377823,0.6750174420
1518461857.5753240585,-1793.2062887593,-549.4940378054,0.6750161848
1518461857.7757363319,-1793.2062887292,-549.4940378187,0.6750154634
1518461857.9751145840,-1793.2062887292,-549.4940378187,0.6750154634
1518461858.1750380993,-1793.2062887292,-549.4940378187,0.6750154634
1518461858.3756392002,-1793.2062887292,-549.4940378187,0.6750154634
1518461858.5756609440,-1793.2062887292,-549.4940378187,0.6750154634
1518461858.7755463123,-1793.2062887292,-549.4940378187,0.6750154634
1518461858.9756364822,-1793.2062887292,-549.4940378187,0.6750154634
1518461859.1755976677,-1793.2062887292,-549.4940378187,0.6750154634
1518461859.3749554157,-1793.2062887292,-549.4940378187,0.6750154634
1518461859.5749444962,-1793.2062887292,-549.4940378187,0.6750154634
1518461859.7755341530,-1793.2062887292,-549.4940378187,0.6750154634
1518461859.9757101536,-1793.2062887292,-549.4940378187,0.6750154634
1518461860.1756134033,-1793.2062887292,-549.4940378187,0.6750154634
1518461860.3750669956,-1793.2062887292,-549.4940378187,0.6750154634
1518461860.5754115582,-1793.2062887292,-549.4940378187,0.6750154634
1518461860.7753050327,-1793.2062887292,-549.4940378187,0.6750154634
1518461860.9747099876,-1793.2062887292,-549.4940378187,0.6750154634
1518461861.1754801273,-1793.2062887292,-549.4940378187,0.6750154634
1518461861.3751354218,-1793.2062887292,-549.4940378187,0.6750154634
1518461861.5750870705,-1793.2062887292,-549.4940378187,0.6750154634
1518461861.7753701210,-1793.2062887292,-549.4940378187,0.6750154634
1518461861.9751582146,-1793.2062887292,-549.4940378187,0.6750154634
1518461862.1754374504,-1793.2062887292,-549.4940378187,0.6750154634
1518461862.3748958111,-1793.2062887292,-549.4940378187,0.6750154634
1518461862.5751502514,-1793.2062887292,-549.4940378187,0.6750154634
1518461862.7755663395,-1793.2062887292,-549.4940378187,0.6750154634
1518461862.9748106003,-1793.2062887292,-549.4940378187,0.6750154634
1518461863.1751132011,-1793.2062887292,-549.4940378187,0.6750154634
1518461863.3749027252,-1793.2062887292,-549.4940378187,0.6750154634
1518461863.5748739243,-1793.2062887292,-549.4940378187,0.6750154634
1518461863.7754523754,-1793.2062887292,-549.4940378187,0.6750154634
1518461863.9748978615,-1793.2062887292,-549.4940378187,0.6750154634
1518461864.1748940945,-1793.2062887292,-549.4940378187,0.6750154634
1518461864.3749248981,-1793.2062887292,-549.4940378187,0.6750154634
1518461864.5756201744,-1793.2062887292,-549.4940378187,0.6750154634
1518461864.7753231525,-1793.2062887292,-549.4940378187,0.6750154634
1518461864.9752976894,-1793.2062887292,-549.4940378187,0.6750154634
1518461865.1750576496,-1793.2062887292,-549.4940378187,0.6750154634
1518461865.3761515617,-1793.2062887292,-549.4940378187,0.6750154634
1518461865.5756974220,-1793.2062887292,-549.4940378187,0.6750154634
1518461865.7749865055,-1793.2062887292,-549.4940378187,0.6750154634
1518461865.9749066830,-1793.2062887292,-549.4940378187,0.6750154634
1518461866.1754932404,-1793.2062887292,-549.4940378187,0.6750154634
1518461866.3748641014,-1793.2062887292,-549.4940378187,0.6750154634
1518461866.5746932030,-1793.2062887292,-549.4940378187,0.6750154634
1518461866.7751376629,-1793.2062887292,-549.4940378187,0.6750154634
1518461866.9751524925,-1793.2062887292,-549.4940378187,0.6750154634
1518461867.1757197380,-1793.2062887292,-549.4940378187,0.6750154634
1518461867.3750348091,-1793.2062887292,-549.4940378187,0.6750154634
1518461867.5753889084,-1793.2062887292,-549.4940378187,0.6750154634
1518461867.7750220299,-1793.2062887292,-549.4940378187,0.6750154634
1518461867.9752628803,-1793.2062887292,-549.4940378187,0.6750154634
1518461868.1749229431,-1793.2062887292,-549.4940378187,0.6750154634
1518461868.3751170635,-1793.2062887292,-549.4940378187,0.6750154634
1518461868.5755200386,-1793.2062887292,-549.4940378187,0.6750154634
1518461868.7749247551,-1793.2062887292,-549.4940378187,0.6750154634
1518461868.9752330780,-1793.2062887292,-549.4940378187,0.6750154634
1518461869.1751391888,-1793.2062887292,-549.4940378187,0.6750154634
1518461869.3756859303,-1793.2062887292,-549.4940378187,0.6750154634
1518461869.5751986504,-1793.2062887292,-549.4940378187,0.6750154634
1518461869.7749240398,-1793.2062887292,-549.4940378187,0.6750154634
1518461869.9752247334,-1793.2062887292,-549.4940378187,0.6750154634
1518461870.1754479408,-1793.2062887292,-549.4940378187,0.6750154634
1518461870.3753676414,-1793.2062887292,-549.4940378187,0.6750154634
1518461870.5750634670,-1793.2062887292,-549.4940378187,0.6750154634
1518461870.7750308514,-1793.2062887292,-549.4940378187,0.6750154634
1518461870.9752016068,-1793.2062887292,-549.4940378187,0.6750154634
1518461871.1747102737,-1793.2062887292,-549.4940378187,0.6750154634
1518461871.3752789497,-1793.2062887292,-549.4940378187,0.6750154634
1518461871.5755462646,-1793.2062887292,-549.4940378187,0.6750154634
1518461871.7751338482,-1793.2062887292,-549.4940378187,0.6750154634
1518461871.9752123356,-1793.2062887292,-549.4940378187,0.6750154634
1518461872.1753668785,-1793.2062887292,-549.4940378187,0.6750154634
1518461872.3752050400,-1793.2062887292,-549.4940378187,0.6750154634
1518461872.5755231380,-1793.2062887292,-549.4940378187,0.6750154634
1518461872.7753257751,-1793.2062887292,-549.4940378187,0.6750154634
1518461872.9750134945,-1793.2062887292,-549.4940378187,0.6750154634
1518461873.1754956245,-1793.2062887292,-549.4940378187,0.6750154634
1518461873.3750286102,-1793.2062887292,-549.4940378187,0.6750154634
1518461873.5750453472,-1793.2062887292,-549.4940378187,0.6750154634
1518461873.7748136520,-1793.2062887292,-549.4940378187,0.6750154634
1518461873.9749202728,-1793.2062887292,-549.4940378187,0.6750154634
1518461874.1749057770,-1793.2062887292,-549.4940378187,0.6750154634
1518461874.3752055168,-1793.2062887292,-549.4940378187,0.6750154634
1518461874.5756914616,-1793.2062887292,-549.4940378187,0.6750154634
1518461874.7749917507,-1793.2062887292,-549.4940378187,0.6750154634
1518461874.9756498337,-1793.2062887292,-549.4940378187,0.6750154634
1518461875.1752252579,-1793.2062887292,-549.4940378187,0.6750154634
1518461875.3751018047,-1793.2062887292,-549.4940378187,0.6750154634
1518461875.5749623775,-1793.2062887292,-549.4940378187,0.6750154634
1518461875.7765855789,-1793.2062887292,-549.4940378187,0.6750154634
1518461875.9751424789,-1793.2062887292,-549.4940378187,0.6750154634
1518461876.1755027771,-1793.2062887292,-549.4940378187,0.6750154634
1518461876.3757061958,-1793.2062887292,-549.4940378187,0.6750154634
1518461876.5752232075,-1793.2062887292,-549.4940378187,0.6750154634
1518461876.7749574184,-1793.2062887292,-549.4940378187,0.6750154634
1518461876.9751346111,-1793.2062887292,-549.4940378187,0.6750154634
1518461877.1753380299,-1793.2062887292,-549.4940378187,0.6750154634
1518461877.3752694130,-1793.2062887292,-549.4940378187,0.6750154634
1518461877.5750143528,-1793.2062887292,-549.4940378187,0.6750154634
1518461877.7752974033,-1793.2062887292,-549.4940378187,0.6750154634
1518461877.9753859043,-1793.2062887292,-549.4940378187,0.6750154634
1518461878.1758511066,-1793.2062887292,-549.4940378187,0.6750154634
1518461878.3754329681,-1793.2062887292,-549.4940378187,0.6750154634
1518461878.5749802589,-1793.2062887292,-549.4940378187,0.6750154634
1518461878.7752685547,-1793.2062887292,-549.4940378187,0.6750154634
1518461878.9751517773,-1793.2062887292,-549.4940378187,0.6750154634
1518461879.1750743389,-1793.2062887292,-549.4940378187,0.6750154634
1518461879.3751890659,-1793.2062887292,-549.4940378187,0.6750154634
1518461879.5752153397,-1793.2062887292,-549.4940378187,0.6750154634
1518461879.7751171589,-1793.2062887292,-549.4940378187,0.6750154634
1518461879.9753930569,-1793.2062887292,-549.4940378187,0.6750154634
1518461880.1756763458,-1793.2062887292,-549.4940378187,0.6750154634
1518461880.3756933212,-1793.2062887292,-549.4940378187,0.6750154634
1518461880.5751004219,-1793.2062887292,-549.4940378187,0.6750154634
1518461880.7749180794,-1793.2062887292,-549.4940378187,0.6750154634
1518461880.9749946594,-1793.2062887292,-549.4940378187,0.6750154634
1518461881.1754839420,-1793.2062887292,-549.4940378187,0.6750154634
1518461881.3754057884,-1793.2062887292,-549.4940378187,0.6750154634
1518461881.5747170448,-1793.2062887292,-549.4940378187,0.6750154634
1518461881.7753515244,-1793.2062887292,-549.4940378187,0.6750154634
1518461881.9751632214,-1793.2062887292,-549.4940378187,0.6750154634
1518461882.1762437820,-1793.2062887292,-549.4940378187,0.6750154634
1518461882.3750283718,-1793.2062887292,-549.4940378187,0.6750154634
1518461882.5748243332,-1793.2062887292,-549.4940378187,0.6750154634
1518461882.7749099731,-1793.2062887292,-549.4940378187,0.6750154634
1518461882.9755265713,-1793.2062887292,-549.4940378187,0.6750154634
1518461883.1749355793,-1793.2062887292,-549.4940378187,0.6750154634
1518461883.3779973984,-1793.2062887292,-549.4940378187,0.6750154634
1518461883.5753903389,-1793.2062887292,-549.4940378187,0.6750154634
1518461883.7748122215,-1793.2062887292,-549.4940378187,0.6750154634
1518461883.9750845432,-1793.2062887292,-549.4940378187,0.6750154634
1518461884.1753315926,-1793.2062887292,-549.4940378187,0.6750154634
1518461884.3747060299,-1793.2062887292,-549.4940378187,0.6750154634
1518461884.5749969482,-1793.2062887292,-549.4940378187,0.6750154634
1518461884.7752113342,-1793.2062887292,-549.4940378187,0.6750154634
1518461884.9746847153,-1793.2062887292,-549.4940378187,0.6750154634
1518461885.1750738621,-1793.2062887292,-549.4940378187,0.6750154634
1518461885.3749902248,-1793.2062887292,-549.4940378187,0.6750154634
1518461885.5754294395,-1793.2062887292,-549.4940378187,0.6750154634
1518461885.7751350403,-1793.2062887292,-549.4940378187,0.6750154634
1518461885.9748082161,-1793.2062887292,-549.4940378187,0.6750154634
1518461886.1749165058,-1793.2062887292,-549.4940378187,0.6750154634
1518461886.3759617805,-1793.2062887292,-549.4940378187,0.6750154634
1518461886.5755810738,-1793.2062887292,-549.4940378187,0.6750154634
1518461886.7750489712,-1793.2062887292,-549.4940378187,0.6750154634
1518461886.9754240513,-1793.2062887292,-549.4940378187,0.6750154634
1518461887.1755874157,-1793.2062887292,-549.4940378187,0.6750154634
1518461887.3757517338,-1793.2062887292,-549.4940378187,0.6750154634
1518461887.5754816532,-1793.2062887292,-549.4940378187,0.6750154634
1518461887.7755408287,-1793.2062887292,-549.4940378187,0.6750154634
1518461887.9748301506,-1793.2062887292,-549.4940378187,0.6750154634
1518461888.1754503250,-1793.2062887292,-549.4940378187,0.6750154634
1518461888.3753671646,-1793.2062887292,-549.4940378187,0.6750154634
1518461888.5757184029,-1793.2062887292,-549.4940378187,0.6750154634
1518461888.7756056786,-1793.2062887292,-549.4940378187,0.6750154634
1518461888.9752845764,-1793.2062887292,-549.4940378187,0.6750154634
1518461889.1751701832,-1793.2062887292,-549.4940378187,0.6750154634
1518461889.3755877018,-1793.2062887292,-549.4940378187,0.6750154634
1518461889.5756778717,-1793.2062887292,-549.4940378187,0.6750154634
1518461889.7754781246,-1793.2062887292,-549.4940378187,0.6750154634
1518461889.9755246639,-1793.2062887292,-549.4940378187,0.6750154634
1518461890.1748347282,-1793.2062887292,-549.4940378187,0.6750154634
1518461890.3750705719,-1793.2062887292,-549.4940378187,0.6750154634
1518461890.5754485130,-1793.2062887292,-549.4940378187,0.6750154634
1518461890.7753198147,-1793.2062887292,-549.4940378187,0.6750154634
1518461890.9753465652,-1793.2062887292,-549.4940378187,0.6750154634
1518461891.1755483150,-1793.2062887292,-549.4940378187,0.6750154634
1518461891.3749475479,-1793.2062887292,-549.4940378187,0.6750154634
1518461891.5757265091,-1793.2062887292,-549.4940378187,0.6750154634
1518461891.7752230167,-1793.2062887292,-549.4940378187,0.6750154634
1518461891.9750239849,-1793.2062887292,-549.4940378187,0.6750154634
1518461892.1749982834,-1793.2062887292,-549.4940378187,0.6750154634
1518461892.3747279644,-1793.2062887292,-549.4940378187,0.6750154634
1518461892.5749340057,-1793.2062887292,-549.4940378187,0.6750154634
1518461892.7747097015,-1793.2062887292,-549.4940378187,0.6750154634
1518461892.9750859737,-1793.2062887292,-549.4940378187,0.6750154634
1518461893.1746904850,-1793.2062887292,-549.4940378187,0.6750154634
1518461893.3771855831,-1793.2062887292,-549.4940378187,0.6750154634
1518461893.5751726627,-1793.2062887292,-549.4940378187,0.6750154634
1518461893.7756180763,-1793.2062887292,-549.4940378187,0.6750154634
1518461893.9751083851,-1793.2062887292,-549.4940378187,0.6750154634
1518461894.1751396656,-1793.2062887292,-549.4940378187,0.6750154634
1518461894.3753044605,-1793.2062887292,-549.4940378187,0.6750154634
1518461894.5756304264,-1793.2062887292,-549.4940378187,0.6750154634
1518461894.7775454521,-1793.2062887292,-549.4940378187,0.6750154634
1518461894.9752330780,-1793.2062887292,-549.4940378187,0.6750154634
1518461895.1755156517,-1793.2062887292,-549.4940378187,0.6750154634
1518461895.3757843971,-1793.2062887292,-549.4940378187,0.6750154634
1518461895.5752718449,-1793.2062887292,-549.4940378187,0.6750154634
1518461895.7750692368,-1793.2062887292,-549.4940378187,0.6750154634
1518461895.9755682945,-1793.2062887292,-549.4940378187,0.6750154634
1518461896.1748490334,-1793.2062887292,-549.4940378187,0.6750154634
1518461896.3748369217,-1793.2062887292,-549.4940378187,0.6750154634
1518461896.5750279427,-1793.2062887292,-549.4940378187,0.6750154634
1518461896.7749414444,-1793.2062887292,-549.4940378187,0.6750154634
1518461896.9750900269,-1793.2062887292,-549.4940378187,0.6750154634
1518461897.1758105755,-1793.2062887292,-549.4940378187,0.6750154634
1518461897.3749525547,-1793.2062887292,-549.4940378187,0.6750154634
1518461897.5747275352,-1793.2062887292,-549.4940378187,0.6750154634
1518461897.7748196125,-1793.2062887292,-549.4940378187,0.6750154634
1518461897.9753606319,-1793.2062887292,-549.4940378187,0.6750154634
1518461898.1753304005,-1793.2062887292,-549.4940378187,0.6750154634
1518461898.3748426437,-1793.2062887292,-549.4940378187,0.6750154634
1518461898.5752892494,-1793.2062887292,-549.4940378187,0.6750154634
1518461898.7750959396,-1793.2062887292,-549.4940378187,0.6750154634
1518461898.9751846790,-1793.2062887292,-549.4940378187,0.6750154634
1518461899.1755485535,-1793.2062887292,-549.4940378187,0.6750154634
1518461899.3756673336,-1793.2062887292,-549.4940378187,0.6750154634
1518461899.5752885342,-1793.2062887292,-549.4940378187,0.6750154634
1518461899.7754437923,-1793.2062887292,-549.4940378187,0.6750154634
1518461899.9755632877,-1793.2062887292,-549.4940378187,0.6750154634
1518461900.1793167591,-1793.2062887292,-549.4940378187,0.6750154634
1518461900.3754305840,-1793.2062887292,-549.4940378187,0.6750154634
1518461900.5750348568,-1793.2062887292,-549.4940378187,0.6750154634
1518461900.7751035690,-1793.2062887292,-549.4940378187,0.6750154634
1518461900.9748773575,-1793.2062887292,-549.4940378187,0.6750154634
1518461901.1751496792,-1793.2062887292,-549.4940378187,0.6750154634
1518461901.3752434254,-1793.2062887292,-549.4940378187,0.6750154634
1518461901.5748665333,-1793.2062887292,-549.4940378187,0.6750154634
1518461901.7753300667,-1793.2062887292,-549.4940378187,0.6750154634
1518461901.9748897552,-1793.2062887292,-549.4940378187,0.6750154634
1518461902.1748015881,-1793.2062887292,-549.4940378187,0.6750154634
1518461902.3750219345,-1793.2062887292,-549.4940378187,0.6750154634
1518461902.5752928257,-1793.2062887292,-549.4940378187,0.6750154634
1518461902.7755484581,-1793.2062887292,-549.4940378187,0.6750154634
1518461902.9755833149,-1793.2062887292,-549.4940378187,0.6750154634
1518461903.1754798889,-1793.2062887292,-549.4940378187,0.6750154634
1518461903.3750996590,-1793.2062887292,-549.4940378187,0.6750154634
1518461903.5753569603,-1793.2062887292,-549.4940378187,0.6750154634
1518461903.7754421234,-1793.2062887292,-549.4940378187,0.6750154634
1518461903.9750165939,-1793.2062887292,-549.4940378187,0.6750154634
1518461904.1750357151,-1793.2062887292,-549.4940378187,0.6750154634
1518461904.3754963875,-1793.2062887292,-549.4940378187,0.6750154634
1518461904.5756542683,-1793.2062887292,-549.4940378187,0.6750154634
1518461904.7751562595,-1793.2062887292,-549.4940378187,0.6750154634
1518461904.9752714634,-1793.2062887292,-549.4940378187,0.6750154634
1518461905.1755139828,-1793.2062887292,-549.4940378187,0.6750154634
1518461905.3757114410,-1793.2062887292,-549.4940378187,0.6750154634
1518461905.5747115612,-1793.2062887292,-549.4940378187,0.6750154634
1518461905.7755308151,-1793.2062887292,-549.4940378187,0.6750154634
1518461905.9755933285,-1793.2062887292,-549.4940378187,0.6750154634
1518461906.1748869419,-1793.2062887292,-549.4940378187,0.6750154634
1518461906.3752353191,-1793.2062887292,-549.4940378187,0.6750154634
1518461906.5753860474,-1793.2062887292,-549.4940378187,0.6750154634
1518461906.7756679058,-1793.2062887292,-549.4940378187,0.6750154634
1518461906.9749114513,-1793.2062887292,-549.4940378187,0.6750154634
1518461907.1754608154,-1793.2062887292,-549.4940378187,0.6750154634
1518461907.3755931854,-1793.2062887292,-549.4940378187,0.6750154634
1518461907.5750710964,-1793.2062887292,-549.4940378187,0.6750154634
1518461907.7748677731,-1793.2062887292,-549.4940378187,0.6750154634
1518461907.9754378796,-1793.2062887292,-549.4940378187,0.6750154634
1518461908.1751835346,-1793.2062887292,-549.4940378187,0.6750154634
1518461908.3750834465,-1793.2062887292,-549.4940378187,0.6750154634
1518461908.5752384663,-1793.2062887292,-549.4940378187,0.6750154634
1518461908.7750804424,-1793.2062887292,-549.4940378187,0.6750154634
1518461908.9756622314,-1793.2062887292,-549.4940378187,0.6750154634
1518461909.1748471260,-1793.2062887292,-549.4940378187,0.6750154634
1518461909.3756110668,-1793.2062887292,-549.4940378187,0.6750154634
1518461909.5751659870,-1793.2062887292,-549.4940378187,0.6750154634
1518461909.7756435871,-1793.2062887292,-549.4940378187,0.6750154634
1518461909.9750940800,-1793.2062887292,-549.4940378187,0.6750154634
1518461910.1746885777,-1793.2062887292,-549.4940378187,0.6750154634
1518461910.3751676083,-1793.2062887292,-549.4940378187,0.6750154634
1518461910.5755996704,-1793.2062887292,-549.4940378187,0.6750154634
1518461910.7756955624,-1793.2062887292,-549.4940378187,0.6750154634
1518461910.9753882885,-1793.2062887292,-549.4940378187,0.6750154634
1518461911.1753973961,-1793.2062887292,-549.4940378187,0.6750154634
1518461911.3801879883,-1793.2062887292,-549.4940378187,0.6750154634
1518461911.5749869347,-1793.2062887292,-549.4940378187,0.6750154634
1518461911.7755122185,-1793.2062887292,-549.4940378187,0.6750154634
1518461911.9752500057,-1793.2062887292,-549.4940378187,0.6750154634
1518461912.1755292416,-1793.2062887292,-549.4940378187,0.6750154634
1518461912.3753173351,-1793.2062887292,-549.4940378187,0.6750154634
1518461912.5757012367,-1793.2062887292,-549.4940378187,0.6750154634
1518461912.7748148441,-1793.2062887292,-549.4940378187,0.6750154634
1518461912.9755246639,-1793.2062887292,-549.4940378187,0.6750154634
1518461913.1754636765,-1793.2062887292,-549.4940378187,0.6750154634
1518461913.3749837875,-1793.2062887292,-549.4940378187,0.6750154634
1518461913.5756573677,-1793.2062887292,-549.4940378187,0.6750154634
1518461913.7754833698,-1793.2062887292,-549.4940378187,0.6750154634
1518461913.9756758213,-1793.2062887292,-549.4940378187,0.6750154634
1518461914.1747281551,-1793.2062887292,-549.4940378187,0.6750154634
1518461914.3750069141,-1793.2062887292,-549.4940378187,0.6750154634
1518461914.5747225285,-1793.2062887292,-549.4940378187,0.6750154634
1518461914.7755615711,-1793.2062887292,-549.4940378187,0.6750154634
1518461914.9751851559,-1793.2062887292,-549.4940378187,0.6750154634
1518461915.1752898693,-1793.2062887292,-549.4940378187,0.6750154634
1518461915.3756756783,-1793.2062887292,-549.4940378187,0.6750154634
1518461915.5749487877,-1793.2062887292,-549.4940378187,0.6750154634
1518461915.7751102448,-1793.2062887292,-549.4940378187,0.6750154634
1518461915.9749095440,-1793.2062887292,-549.4940378187,0.6750154634
1518461916.1751494408,-1793.2062887292,-549.4940378187,0.6750154634
1518461916.3750579357,-1793.2062887292,-549.4940378187,0.6750154634
1518461916.5748326778,-1793.2062887292,-549.4940378187,0.6750154634
1518461916.7751753330,-1793.2062887292,-549.4940378187,0.6750154634
1518461916.9780416489,-1793.2062887292,-549.4940378187,0.6750154634
1518461917.1755683422,-1793.2062887292,-549.4940378187,0.6750154634
1518461917.3752167225,-1793.2062887292,-549.4940378187,0.6750154634
1518461917.5749645233,-1793.2062887292,-549.4940378187,0.6750154634
1518461917.7749698162,-1793.2062887292,-549.4940378187,0.6750154634
1518461917.9756278992,-1793.2062887292,-549.4940378187,0.6750154634
1518461918.1754329205,-1793.2062887292,-549.4940378187,0.6750154634
1518461918.3748211861,-1793.2062887292,-549.4940378187,0.6750154634
1518461918.5754156113,-1793.2062887292,-549.4940378187,0.6750154634
1518461918.7750954628,-1793.2062887292,-549.4940378187,0.6750154634
1518461918.9756200314,-1793.2062887292,-549.4940378187,0.6750154634
1518461919.1755120754,-1793.2062887292,-549.4940378187,0.6750154634
1518461919.3756880760,-1793.2062887292,-549.4940378187,0.6750154634
1518461919.5749874115,-1793.2062887292,-549.4940378187,0.6750154634
1518461919.7753217220,-1793.2062887292,-549.4940378187,0.6750154634
1518461919.9753439426,-1793.2062887292,-549.4940378187,0.6750154634
1518461920.1748456955,-1793.2062887292,-549.4940378187,0.6750154634
1518461920.3754425049,-1793.2062887292,-549.4940378187,0.6750154634
1518461920.5751028061,-1793.2062887292,-549.4940378187,0.6750154634
1518461920.7756693363,-1793.2062887292,-549.4940378187,0.6750154634
1518461920.9753997326,-1793.2062887292,-549.4940378187,0.6750154634
1518461921.1753814220,-1793.2062887292,-549.4940378187,0.6750154634
1518461921.3752133846,-1793.2062887292,-549.4940378187,0.6750154634
1518461921.5752716064,-1793.2062887292,-549.4940378187,0.6750154634
1518461921.7756609917,-1793.2062887292,-549.4940378187,0.6750154634
1518461921.9755969048,-1793.2062887292,-549.4940378187,0.6750154634
1518461922.1751534939,-1793.2062887292,-549.4940378187,0.6750154634
1518461922.3748536110,-1793.2062887292,-549.4940378187,0.6750154634
1518461922.5751445293,-1793.2062887292,-549.4940378187,0.6750154634
1518461922.7755620480,-1793.2062887292,-549.4940378187,0.6750154634
1518461922.9754204750,-1793.2062887292,-549.4940378187,0.6750154634
1518461923.1753265858,-1793.2062887292,-549.4940378187,0.6750154634
1518461923.3746895790,-1793.2062887292,-549.4940378187,0.6750154634
1518461923.5749824047,-1793.2062887292,-549.4940378187,0.6750154634
1518461923.7749888897,-1793.2062887292,-549.4940378187,0.6750154634
1518461923.9754052162,-1793.2062887292,-549.4940378187,0.6750154634
1518461924.1749136448,-1793.2062887292,-549.4940378187,0.6750154634
1518461924.3756177425,-1793.2062887292,-549.4940378187,0.6750154634
1518461924.5749778748,-1793.2062887292,-549.4940378187,0.6750154634
1518461924.7751007080,-1793.2062887292,-549.4940378187,0.6750154634
